timestamp,img_path,img,img_id,img_label
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446251043-008112-001-2412-628-80-80,SPC2-1446251043-008112-001-2412-628-80-80.jpg,89487316,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446251040-008096-005-376-1100-88-144,SPC2-1446251040-008096-005-376-1100-88-144.jpg,89487351,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446251038-008084-001-1708-1488-152-136,SPC2-1446251038-008084-001-1708-1488-152-136.jpg,89487211,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446251037-008079-000-1308-744-200-248,SPC2-1446251037-008079-000-1308-744-200-248.jpg,89487374,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446251026-008010-002-1428-1556-104-104,SPC2-1446251026-008010-002-1428-1556-104-104.jpg,89487095,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446251018-007966-001-1396-1044-104-48,SPC2-1446251018-007966-001-1396-1044-104-48.jpg,89486914,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446251017-007961-000-292-1236-72-72,SPC2-1446251017-007961-000-292-1236-72-72.jpg,89486843,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446251008-007904-001-1900-1148-120-88,SPC2-1446251008-007904-001-1900-1148-120-88.jpg,89487138,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446251005-007889-000-1500-2580-72-123,SPC2-1446251005-007889-000-1500-2580-72-123.jpg,89486964,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446251002-007866-001-2240-2004-152-152,SPC2-1446251002-007866-001-2240-2004-152-152.jpg,89487001,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250994-007823-003-880-808-48-88,SPC2-1446250994-007823-003-880-808-48-88.jpg,89487181,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250990-007799-000-632-1984-136-128,SPC2-1446250990-007799-000-632-1984-136-128.jpg,89487103,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250986-007771-003-1188-1900-56-128,SPC2-1446250986-007771-003-1188-1900-56-128.jpg,89487008,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250985-007769-001-412-144-112-104,SPC2-1446250985-007769-001-412-144-112-104.jpg,89487104,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250982-007750-001-476-1816-128-56,SPC2-1446250982-007750-001-476-1816-128-56.jpg,89487022,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250969-007672-001-2288-524-152-64,SPC2-1446250969-007672-001-2288-524-152-64.jpg,89486780,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250963-007637-001-528-1608-152-168,SPC2-1446250963-007637-001-528-1608-152-168.jpg,89486889,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250941-007501-005-476-488-104-152,SPC2-1446250941-007501-005-476-488-104-152.jpg,89487061,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250939-007488-000-356-1844-112-152,SPC2-1446250939-007488-000-356-1844-112-152.jpg,89487056,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250936-007471-000-684-856-128-200,SPC2-1446250936-007471-000-684-856-128-200.jpg,89486750,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250929-007430-004-2184-28-88-120,SPC2-1446250929-007430-004-2184-28-88-120.jpg,89486912,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250921-007384-002-684-1288-88-96,SPC2-1446250921-007384-002-684-1288-88-96.jpg,89486868,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250910-007317-000-2176-1508-200-344,SPC2-1446250910-007317-000-2176-1508-200-344.jpg,89486775,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250906-007291-002-2068-824-56-96,SPC2-1446250906-007291-002-2068-824-56-96.jpg,89486798,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250904-007281-001-1496-1160-192-136,SPC2-1446250904-007281-001-1496-1160-192-136.jpg,89486760,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250903-007276-001-2564-1664-104-80,SPC2-1446250903-007276-001-2564-1664-104-80.jpg,89486767,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250901-007261-002-624-1604-80-136,SPC2-1446250901-007261-002-624-1604-80-136.jpg,89486673,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250892-007207-000-588-2660-136-43,SPC2-1446250892-007207-000-588-2660-136-43.jpg,89486644,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250887-007179-002-1800-544-128-104,SPC2-1446250887-007179-002-1800-544-128-104.jpg,89486663,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250874-007099-002-2184-612-88-120,SPC2-1446250874-007099-002-2184-612-88-120.jpg,89486799,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250874-007098-001-1216-1924-168-112,SPC2-1446250874-007098-001-1216-1924-168-112.jpg,89486639,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250871-007080-000-88-1944-120-144,SPC2-1446250871-007080-000-88-1944-120-144.jpg,89486573,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250867-007057-004-2620-656-64-200,SPC2-1446250867-007057-004-2620-656-64-200.jpg,89486781,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250861-007020-000-1304-1276-64-152,SPC2-1446250861-007020-000-1304-1276-64-152.jpg,89486699,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250829-006831-001-204-1596-192-144,SPC2-1446250829-006831-001-204-1596-192-144.jpg,89486537,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250819-006773-003-2212-1096-48-96,SPC2-1446250819-006773-003-2212-1096-48-96.jpg,89486623,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250810-006715-003-628-1084-88-120,SPC2-1446250810-006715-003-628-1084-88-120.jpg,89486694,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250794-006623-001-2020-1924-88-104,SPC2-1446250794-006623-001-2020-1924-88-104.jpg,89486343,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250778-006522-002-764-584-104-120,SPC2-1446250778-006522-002-764-584-104-120.jpg,89486467,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250778-006523-001-1928-2340-104-152,SPC2-1446250778-006523-001-1928-2340-104-152.jpg,89486383,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250777-006519-000-2504-2536-80-167,SPC2-1446250777-006519-000-2504-2536-80-167.jpg,89486504,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250765-006444-001-420-2508-72-136,SPC2-1446250765-006444-001-420-2508-72-136.jpg,89486501,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250764-006441-008-308-300-72-104,SPC2-1446250764-006441-008-308-300-72-104.jpg,89486314,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250762-006428-003-100-256-112-96,SPC2-1446250762-006428-003-100-256-112-96.jpg,89486480,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250759-006413-001-800-1528-80-128,SPC2-1446250759-006413-001-800-1528-80-128.jpg,89486320,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250757-006400-001-668-1888-112-88,SPC2-1446250757-006400-001-668-1888-112-88.jpg,89486376,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250751-006363-001-648-1020-208-144,SPC2-1446250751-006363-001-648-1020-208-144.jpg,89486251,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250748-006342-000-1388-560-112-48,SPC2-1446250748-006342-000-1388-560-112-48.jpg,89486503,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250731-006240-001-160-1260-88-128,SPC2-1446250731-006240-001-160-1260-88-128.jpg,89486161,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250729-006230-002-768-740-176-136,SPC2-1446250729-006230-002-768-740-176-136.jpg,89485980,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250686-005975-001-152-664-136-80,SPC2-1446250686-005975-001-152-664-136-80.jpg,89486277,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250674-005898-001-708-1360-272-568,SPC2-1446250674-005898-001-708-1360-272-568.jpg,89486170,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250657-005796-004-860-884-208-200,SPC2-1446250657-005796-004-860-884-208-200.jpg,89486013,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250647-005740-001-2300-1516-112-120,SPC2-1446250647-005740-001-2300-1516-112-120.jpg,89486152,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250639-005690-001-1464-2104-144-112,SPC2-1446250639-005690-001-1464-2104-144-112.jpg,89486050,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250629-005631-002-1192-1492-304-216,SPC2-1446250629-005631-002-1192-1492-304-216.jpg,89486159,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250629-005630-002-1476-368-344-208,SPC2-1446250629-005630-002-1476-368-344-208.jpg,89486151,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250621-005580-001-1560-1160-80-136,SPC2-1446250621-005580-001-1560-1160-80-136.jpg,89486085,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250621-005585-000-44-2380-136-104,SPC2-1446250621-005585-000-44-2380-136-104.jpg,89485903,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250618-005566-007-848-504-192-176,SPC2-1446250618-005566-007-848-504-192-176.jpg,89485901,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250616-005552-000-2496-1260-120-200,SPC2-1446250616-005552-000-2496-1260-120-200.jpg,89485989,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250576-005314-000-364-652-80-48,SPC2-1446250576-005314-000-364-652-80-48.jpg,89485928,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250573-005293-001-2392-1888-56-144,SPC2-1446250573-005293-001-2392-1888-56-144.jpg,89485907,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250571-005285-004-2000-1312-72-128,SPC2-1446250571-005285-004-2000-1312-72-128.jpg,89485861,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250565-005249-000-2328-2048-112-120,SPC2-1446250565-005249-000-2328-2048-112-120.jpg,89485694,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250550-005158-000-652-648-104-64,SPC2-1446250550-005158-000-652-648-104-64.jpg,89485584,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250549-005151-001-1780-2500-128-128,SPC2-1446250549-005151-001-1780-2500-128-128.jpg,89485444,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250548-005146-002-1612-516-192-168,SPC2-1446250548-005146-002-1612-516-192-168.jpg,89485341,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250543-005112-000-1900-2528-72-128,SPC2-1446250543-005112-000-1900-2528-72-128.jpg,89485517,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250541-005105-001-944-1652-64-112,SPC2-1446250541-005105-001-944-1652-64-112.jpg,89485545,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250533-005055-001-1180-1728-64-104,SPC2-1446250533-005055-001-1180-1728-64-104.jpg,89485661,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250533-005055-002-1276-460-48-88,SPC2-1446250533-005055-002-1276-460-48-88.jpg,89485538,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250519-004972-000-1440-1748-80-72,SPC2-1446250519-004972-000-1440-1748-80-72.jpg,89485423,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250498-004844-003-1032-808-200-288,SPC2-1446250498-004844-003-1032-808-200-288.jpg,89485549,[]
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250481-004743-001-1172-780-104-72,SPC2-1446250481-004743-001-1172-780-104-72.jpg,89485419,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250475-004705-002-1188-2304-104-176,SPC2-1446250475-004705-002-1188-2304-104-176.jpg,89485431,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673901/SPC2-1446250472-004690-000-816-1112-104-64,SPC2-1446250472-004690-000-816-1112-104-64.jpg,89485197,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250460-004617-004-80-808-176-104,SPC2-1446250460-004617-004-80-808-176-104.jpg,89485376,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250451-004565-000-828-2084-120-80,SPC2-1446250451-004565-000-828-2084-120-80.jpg,89485268,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250449-004551-002-424-2404-104-144,SPC2-1446250449-004551-002-424-2404-104-144.jpg,89485365,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250429-004429-003-812-628-64-184,SPC2-1446250429-004429-003-812-628-64-184.jpg,89485186,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250417-004357-001-2468-2316-64-136,SPC2-1446250417-004357-001-2468-2316-64-136.jpg,89485242,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250415-004346-001-1588-960-80-136,SPC2-1446250415-004346-001-1588-960-80-136.jpg,89485009,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250411-004323-003-1688-876-104-48,SPC2-1446250411-004323-003-1688-876-104-48.jpg,89485015,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250409-004309-006-2244-540-96-176,SPC2-1446250409-004309-006-2244-540-96-176.jpg,89485010,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250407-004301-001-2140-1944-160-144,SPC2-1446250407-004301-001-2140-1944-160-144.jpg,89485244,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250390-004195-004-576-1168-408-256,SPC2-1446250390-004195-004-576-1168-408-256.jpg,89485239,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250388-004183-000-1036-2168-88-128,SPC2-1446250388-004183-000-1036-2168-88-128.jpg,89485250,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250387-004177-003-1272-1344-296-192,SPC2-1446250387-004177-003-1272-1344-296-192.jpg,89485029,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250385-004166-004-2396-864-200-128,SPC2-1446250385-004166-004-2396-864-200-128.jpg,89485246,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250383-004156-005-1216-520-136-224,SPC2-1446250383-004156-005-1216-520-136-224.jpg,89485267,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250371-004082-002-356-536-112-120,SPC2-1446250371-004082-002-356-536-112-120.jpg,89484927,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250364-004043-000-1564-2592-152-111,SPC2-1446250364-004043-000-1564-2592-152-111.jpg,89484915,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250361-004025-000-1232-2140-160-128,SPC2-1446250361-004025-000-1232-2140-160-128.jpg,89484754,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250361-004025-002-1380-2056-152-160,SPC2-1446250361-004025-002-1380-2056-152-160.jpg,89484871,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250359-004012-000-512-1560-176-128,SPC2-1446250359-004012-000-512-1560-176-128.jpg,89484750,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250356-003992-003-1404-304-136-112,SPC2-1446250356-003992-003-1404-304-136-112.jpg,89484886,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250354-003981-002-2236-2524-168-168,SPC2-1446250354-003981-002-2236-2524-168-168.jpg,89484935,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250346-003935-000-176-2204-160-168,SPC2-1446250346-003935-000-176-2204-160-168.jpg,89484833,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250332-003847-000-1904-2148-96-104,SPC2-1446250332-003847-000-1904-2148-96-104.jpg,89484890,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250328-003824-002-808-1372-88-96,SPC2-1446250328-003824-002-808-1372-88-96.jpg,89484773,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250319-003773-003-2416-272-112-152,SPC2-1446250319-003773-003-2416-272-112-152.jpg,89484769,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250306-003691-001-1064-1628-104-248,SPC2-1446250306-003691-001-1064-1628-104-248.jpg,89484440,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250295-003626-003-2452-1288-232-240,SPC2-1446250295-003626-003-2452-1288-232-240.jpg,89484717,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250287-003578-002-484-832-144-80,SPC2-1446250287-003578-002-484-832-144-80.jpg,89484487,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250286-003570-002-1512-604-128-64,SPC2-1446250286-003570-002-1512-604-128-64.jpg,89484532,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250279-003530-007-2432-516-72-120,SPC2-1446250279-003530-007-2432-516-72-120.jpg,89484650,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250278-003523-002-1680-1068-88-112,SPC2-1446250278-003523-002-1680-1068-88-112.jpg,89484520,[u'Copepod']
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250276-003510-000-1952-2584-120-119,SPC2-1446250276-003510-000-1952-2584-120-119.jpg,89484148,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250272-003487-007-464-300-128-56,SPC2-1446250272-003487-007-464-300-128-56.jpg,89484710,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250271-003485-001-1868-1604-56-120,SPC2-1446250271-003485-001-1868-1604-56-120.jpg,89484464,[]
2015-10-30,/static/roistore/SPC2/16739/1673900/SPC2-1446250270-003475-000-596-2388-72-96,SPC2-1446250270-003475-000-596-2388-72-96.jpg,89484510,[u'Copepod']
